 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"97,50",02/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"856,77",02/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,TALES ALEXANDRE DE OLIVEIRA,23.599.601/0001-68,"791,00",02/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,"599,90",02/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CAMILA CRISTINA FURCHI 29818251865,15.686.221/0001-32,"3.600,00",02/2018
 JULIANA CARDOSO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"7,62",02/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",02/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",02/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"983,10",02/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"1.790,00",02/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"138,36",02/2018
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"436,81",02/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63,"557,00",03/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"97,50",03/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.454,60",03/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,"4.970,00",03/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,"599,90",03/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"950,00",03/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ESCRITORIO DE ADVOCACIA LUIZ EDUARDO GREENHALGH S/C,66.866.740/0001-13,"2.400,00",03/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,"300,00",03/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,HELENICE SOARES CABETE BIAVA,14.685.078/0001-00,"1.750,00",03/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CAMILA CRISTINA FURCHI 29818251865,15.686.221/0001-32,"3.600,00",03/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",03/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",03/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"1.790,00",03/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"2.248,45",03/2018
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"50,48",03/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"145,87",03/2018
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"446,03",03/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",04/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.807,63",04/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,"2.695,25",04/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"4.000,00",04/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,TALES ALEXANDRE DE OLIVEIRA,23.599.601/0001-68,"918,00",04/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,"599,90",04/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,"300,00",04/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CAMILA CRISTINA FURCHI 29818251865,15.686.221/0001-32,"3.600,00",04/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",04/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",04/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"1.790,00",04/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.112,50",04/2018
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"212,79",04/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"156,91",04/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",05/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.732,32",05/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,"1.276,00",05/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"5.000,00",05/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,TALES ALEXANDRE DE OLIVEIRA,23.599.601/0001-68,"795,00",05/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,"613,49",05/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"750,00",05/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ESCRITORIO DE ADVOCACIA LUIZ EDUARDO GREENHALGH S/C,66.866.740/0001-13,"2.400,00",05/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,"300,00",05/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CAMILA CRISTINA FURCHI 29818251865,15.686.221/0001-32,"3.600,00",05/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",05/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",05/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"1.790,00",05/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"912,05",05/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,REGINA MARIA DEL NERO ME,07.513.511/0001-56,"297,00",05/2018
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"292,97",05/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"121,70",05/2018
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"883,59",05/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",06/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"2.168,00",06/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"5.200,00",06/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,"599,90",06/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ESCRITORIO DE ADVOCACIA LUIZ EDUARDO GREENHALGH S/C,66.866.740/0001-13,"2.400,00",06/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CAMILA CRISTINA FURCHI 29818251865,15.686.221/0001-32,"3.600,00",06/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,ISADORA MACHADO 0659283907,17.937.185/0001-68,"1.750,00",06/2018
 JULIANA CARDOSO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"62,90",06/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",06/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",06/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.180,00",06/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"474,70",06/2018
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"285,42",06/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"269,10",06/2018
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"427,21",06/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",07/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"2.151,09",07/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,"990,00",07/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"6.200,00",07/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,"599,90",07/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,"300,00",07/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CAMILA CRISTINA FURCHI 29818251865,15.686.221/0001-32,"4.100,00",07/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,EWERTON RODRIGUES DA SILVA,26.008.753/0001-37,"1.000,00",07/2018
 JULIANA CARDOSO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"28,10",07/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",07/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",07/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.180,00",07/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"764,15",07/2018
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"252,97",07/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"226,44",07/2018
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"426,91",07/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63,"599,00",08/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",08/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.941,97",08/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,"599,90",08/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CAMILA CRISTINA FURCHI 29818251865,15.686.221/0001-32,"4.100,00",08/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,EWERTON RODRIGUES DA SILVA,26.008.753/0001-37,"1.000,00",08/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",08/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",08/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.180,00",08/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.097,45",08/2018
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"282,93",08/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"233,29",08/2018
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"426,91",08/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,EDITORA GLOBO S.A. PARQUE GRÁFICO,04.067.191/0007-55,"770,40",09/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",09/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.014,82",09/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,"599,90",09/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CAMILA CRISTINA FURCHI 29818251865,15.686.221/0001-32,"4.100,00",09/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",09/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",09/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.180,00",09/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.312,10",09/2018
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"352,96",09/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"182,41",09/2018
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"418,19",09/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",10/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.005,90",10/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"8.000,00",10/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CAMILA CRISTINA FURCHI 29818251865,15.686.221/0001-32,"4.100,00",10/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PEDRO HENRIQUE DE CARVALHO COSTA,31.644.054/0001-13,"3.000,00",10/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",10/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",10/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.180,00",10/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.598,25",10/2018
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"231,28",10/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"158,84",10/2018
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"445,01",10/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.248,51",11/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JC PRINT GRAFICA E EDITORA LTDA,02.407.269/0001-12,"5.000,00",11/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"3.000,00",11/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,"599,90",11/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,CAMILA CRISTINA FURCHI 29818251865,15.686.221/0001-32,"4.100,00",11/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PEDRO HENRIQUE DE CARVALHO COSTA,31.644.054/0001-13,"3.000,00",11/2018
 JULIANA CARDOSO,EVENTOS/SEMINARIOS,VALDITE MOREIRA RIBEIRO - ME,51.208.478/0001-42,"1.500,00",11/2018
 JULIANA CARDOSO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"14,05",11/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",11/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",11/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",11/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.224,05",11/2018
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"269,48",11/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"179,47",11/2018
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"313,13",11/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",12/2018
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.171,66",12/2018
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,CILL PRESS PRE-IMPRESSAO GRAFICA E EDITORA LTDA EPP,03.939.332/0001-24,"3.202,00",12/2018
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,CARDOSO E SILVA FARIA SOCIEDADE DE ADVOGADOS,27.120.457/0001-96,"6.000,00",12/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"2.500,00",12/2018
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PEDRO HENRIQUE DE CARVALHO COSTA,31.644.054/0001-13,"3.000,00",12/2018
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.148,45",12/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",12/2018
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",12/2018
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.564,85",12/2018
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"272,97",12/2018
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"158,55",12/2018
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"438,78",12/2018
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",01/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"623,63",01/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,CILL PRESS PRE-IMPRESSAO GRAFICA E EDITORA LTDA EPP,03.939.332/0001-24,"6.000,00",01/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,"825,39",01/2019
